news_id,title,summary,publisher,published_date,category,url
01100401.20251215211523001,“챗GPT인 줄 알고 결제했는데 답변 왜 이래”…명칭·로고 베낀 가짜였다,챗GPT·제미나이 등 생성형 인공지능(AI) 열풍이 이어지자 유사 사이트를 만들어 유료 결제를 유도하는 사기 피해가 늘어나고 있는 것으로 나타났다. 한국소비자원은 반드시 AI 공식 홈페이지 주소와 개발사명을 확인해달라고 당부했다. <br/> <br/>15일 소비자원에 따르면 올해 국제거래 소비자포털과 1372 소비자상담센터에 접수된 ‘생성형 AI 유사 사이,동아일보,20251215,"002000000 002012000
008000000 008005000
008000000 008003000",https://www.donga.com/news/Society/article/all/20251215/132971943/2
01100101.20251215211516002,관악산에 불나면…AI가 5분 만에 ‘초동 대응’,"관악구, ICT 산불 감시 체계 운영<br/><br/>서울 관악구는 산불에 선제적으로 대응하기 위해 ‘정보통신기술(ICT) 산불 감시 플랫폼’을 구축하고 본격 운영한다고 15일 밝혔다.<br/><br/>ICT 산불 감시 플랫폼은 폐쇄회로(CC)TV, 드론, 관제 시스템을 인공지능(AI)과 연동해 산불을 감시하고 대응하는 체계이다. 구는 지난 2일 수도방위사",경향신문,20251215,003000000 003010000,https://www.khan.co.kr/article/202512152113025
02100101.20251215211503001,"이병헌, 드디어 이민정 유튜브서 블러 해제됐다…“50만 돌파 축하” 영상 선물","배우 이병헌이 아내 이민정의 유튜브 구독자 50만 명 돌파를 직접 축하했다.<br/>15일 유튜브 채널 ‘이민정 MJ’에는 “해외에서 날아온 축하영상 (AI아님)”이라는 제목의 짧은 영상이 게재됐다.<br/>영상에서 이병헌은 블러가 된 채 등장해 “MJ 유튜브 50만 돌파를 축하드린다”고 말한 후 블러가 해제됐다. 이어 “이제 블러가 없는 관계로, 이렇게 ",매일경제,20251215,004000000 004007000,http://www.mk.co.kr/article/11492768
01100101.20251215211425001,‘노 소음존’ 상식 깬 공공도서관의 변신,시범 운영 ‘경기도서관’ 가보니<br/><br/><br/>열람실 구분 없는 개방형 설계 <br/>나선형 경사로로 모든 층 연결 <br/>‘정숙 요구’ 대신 ‘게임존’눈길 <br/>유아도 포용 ‘모두의 공간’마련<br/><br/>입구에 들어서자마자 확 트인 개방감이 느껴졌다. 5층 높이의 건물은 천장까지 모두 뚫려 있었다. 1층부터 5층까지는 모두 나선형의 ,경향신문,20251215,"006000000 006002000
006000000 006001000
006000000 006006000",https://www.khan.co.kr/article/202512152112015
08100201.20251215211203002,뉴스데스크 클로징,"◀ 앵커 ▶<br/><br/>월요일 뉴스데스크 오늘 순서 여기까집니다.<br/><br/>◀ 앵커 ▶<br/><br/>함께해주신 여러분 고맙습니다.<br/><br/><br/><br/><br/>MBC뉴스<br/><br/>ⓒ MBC&iMBC 무단 전재, 재배포 및 이용(AI학습 포함) 금지",MBC,20251215,"003000000 003008000
003000000 003004000",https://imnews.imbc.com/replay/2025/nwdesk/article/6785488_36799.html
08100201.20251215211203001,[날씨] 이번 주 큰 추위 없어‥내일 중부 약한 비·눈,오늘 아침 차가운 북서풍이 불면서 영하의 추위가 이어졌는데요.<br/><br/>낮부턴 우리나라 남쪽에 위치한 고기압 가장자리로 따뜻한 바람이 불면서 추위가 다소 누그러졌습니다.<br/><br/>내일 아침엔 서울의 기온이 3도로 영상권으로 올라서겠고요.<br/><br/>당분간 평년보다 높은 기온을 보이면서 심한 추위는 없을 전망입니다.<br/><br/>다만 ,MBC,20251215,003000000 003001000,https://imnews.imbc.com/replay/2025/nwdesk/article/6785487_36799.html
08100201.20251215211202001,[톱플레이] 축구는 역시 머리를 잘 써야 해!,◀ 앵커 ▶<br/><br/>앞서 보신 마인츠의 이재성처럼 머리를 잘 쓰는 선수들이 또 있는데요.<br/><br/>톱플레이에서 확인해 보시죠.<br/><br/>◀ 리포트 ▶<br/><br/>베트남과 인도네시아의 동남아시안게임 여자축구 준결승.<br/><br/>베트남 선수가 압박해 오자 골키퍼가 황급히 공을 걷어내는데요.<br/><br/>이게 머리를 맞고 골,MBC,20251215,"007000000 007003000
007000000 007005000
007000000 007010000",https://imnews.imbc.com/replay/2025/nwdesk/article/6785485_36799.html
08100201.20251215211201001,"미트윌란 이한범 ""김민재 수비가 매운 맛이면 저는 다른 맛""",◀ 앵커 ▶<br/><br/>유럽파 공격수뿐 아니라 수비수 중에서도 요즘 경쟁력을 키우고 있는 선수가 있죠.<br/><br/>조규성과 같은 팀에서 활약하고 있는 이한범인데요.<br/><br/>롤모델 김민재와 월드컵에서 함께 뛰는 게 목표라고 합니다.<br/><br/>덴마크 현지에서 박재웅 기자가 만났습니다.<br/><br/>◀ 리포트 ▶<br/><br/>유,MBC,20251215,"007000000 007005000
007000000 007003000
007000000 007002000",https://imnews.imbc.com/replay/2025/nwdesk/article/6785482_36799.html
08100201.20251215211200001,"호주 해변서 10분간 총기 난사로 16명 숨져‥""유대인이 타겟""","◀ 앵커 ▶<br/><br/>지난 9월 유엔총회에서 호주 정부가 팔레스타인을 국가로 인정하는 발표에 동참했는데 이스라엘이 반유대주의를 부추긴다고 반발하기도 했는데요.<br/><br/>호주 시드니의 한 해변에서 총기난사로 용의자를 포함한 16명이 숨지고 수십 명이 다쳤습니다.<br/><br/>해변에서는 유대교 명절 행사가 진행 중이었고, 경찰은 이슬람 극단주",MBC,20251215,"005000000 005004000
005000000 005006000
005000000 005007000",https://imnews.imbc.com/replay/2025/nwdesk/article/6785479_36799.html
08100201.20251215211200002,"""판다남매 다음 달 중국에 반환""‥일본, 54년 만에 '판다 제로'","◀ 앵커 ▶<br/><br/>일본 다카이치 총리의 대만 유사시 발언으로 중일 갈등이 계속되는 가운데, 일본에 있는 자이언트판다 2마리가 다음 달 중국으로 반환됩니다.<br/><br/>중국은 '판다 외교'라는 말이 있을 정도로, 자이언트판다는 양국 우호 관계의 상징인데요.<br/><br/>이제 일본엔 자이언트 판다가 단 한 마리도 남지 않게 됩니다.<br/>",MBC,20251215,"005000000 005001000
005000000 005002000
001000000 001007000",https://imnews.imbc.com/replay/2025/nwdesk/article/6785480_36799.html
