ticker,name,exchange,category name,country
KILER.IS,Kiler Alisveris Hizmetleri Gida Sanayi ve Ticaret Anonim Sirketi,IST,,Turkey
GSRAY.IS,Galatasaray Sportif Sinai ve Ticari Yatirimlar A.S.,IST,,Turkey
ANELT.IS,Anel Telekomünikasyon Elektronik Sistemleri Sanayi ve Ticaret A.S.,IST,,Turkey
SANEL.IS,San-El Muhendislik Elektrik Taahhut Sanayi ve Ticaret A.S.,IST,,Turkey
SAMAT.IS,Saray Matbaacilik Kagitçilik kirtasiyecilik Ticaret Ve Sanayi A.S.,IST,,Turkey
INTEM.IS,Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S,IST,,Turkey
ASELS.IS,Aselsan Elektronik Sanayi ve Ticaret Anonim Sirketi,IST,,Turkey
ECILC.IS,"EIS Eczacibasi Ilaç, Sinai ve Finansal Yatirimlar Sanayi ve Ticaret A.S.",IST,,Turkey
FMIZP.IS,Federal - Mogul Izmit Piston Ve Pim Uretim Tesisleri A.S.,IST,,Turkey
ERBOS.IS,Erbosan Erciyas Boru Sanayii ve Ticaret A.S.,IST,,Turkey
ATPET.IS,Atlantik Petrol Ürünleri Ticaret ve Sanayi A.S.,IST,,Turkey
TMPOL.IS,TE-MAPOL Polimer Plastik ve Insaat Sanayi Ticaret A.S.,IST,,Turkey
GOLTS.IS,Göltas Göller Bölgesi Cimento Sanayi Ticaret A.S.,IST,,Turkey
IPEKE.IS,Ipek Dogal Enerji Kaynaklari Arastirma ve Üretim A.S.,IST,,Turkey
BRISA.IS,Brisa Bridgestone Sabanci Lastik Sanayi ve Ticaret AS,IST,,Turkey
VANGD.IS,Vanet Gida Sanayi Iç Ve Dis Ticaret Anonim Sirketi,IST,,Turkey
ESEMS.IS,Esem Spor Giyim Sanayi Ve Ticaret A.S.,IST,,Turkey
SISE.IS,Türkiye Sise Ve Cam Fabrikalari A.S.,IST,,Turkey
BURVA.IS,Burçelik Vana Sanayi Ve Ticaret Anonim Sirketi,IST,,Turkey
KERVT.IS,Kerevitas Gida Sanayi ve Ticaret A.S.,IST,,Turkey
AKSUE.IS,Aksu Enerji Ve Ticaret Anonim Sirketi,IST,,Turkey
TKNSA.IS,Teknosa Iç ve Dis Ticaret A.S.,IST,,Turkey
UNYEC.IS,Ünye Çimento Sanayii ve Ticaret A.S.,IST,,Turkey
NIBAS.IS,Nigbas Nigde Beton Sanayi Ve Ticaret A.S.,IST,,Turkey
SKPLC.IS,SKPLC.IS,IST,,Turkey
VKING.IS,Viking Kagit ve Selüloz A.S.,IST,,Turkey
VAKKO.IS,Vakko Tekstil ve Hazir Giyim Sanayi Isletmeleri A.S.,IST,,Turkey
EPLAS.IS,Egeplast Ege Plastik Ticaret ve Sanayi Anonim Sirketi,IST,,Turkey
KRATL.IS,Karakas Atlantis Kiymetli Madenler Kuyumculuk Telekomünikasyon Sanayi ve Ticaret A.S.,IST,,Turkey
INDES.IS,Indeks Bilgisayar Sistemleri Mühendislik Sanayi ve Ticaret Anonim Sirketi,IST,,Turkey
CUSAN.IS,Cuhadaroglu Metal Sanayi ve Pazarlama A.S.,IST,,Turkey
YKBNK.IS,Yapi ve Kredi Bankasi A.S.,IST,,Turkey
ANELE.IS,Anel Elektrik Proje Taahhüt ve Ticaret Anonim Sirketi,IST,,Turkey
KAPLM.IS,Kaplamin Ambalaj Sanayi ve Ticaret A.S.,IST,,Turkey
ARENA.IS,Arena Bilgisayar Sanayi ve Ticaret A.S.,IST,,Turkey
DEVA.IS,Deva Holding A.S.,IST,,Turkey
AFYON.IS,Afyon Çimento Sanayi Türk Anonim Sirketi,IST,,Turkey
OYAYO.IS,Oyak Yatirim Ortakligi AS,IST,,Turkey
EGCYO.IS,Egeli & Co. Agriculture Investment Trust Inc.,IST,,Turkey
FONSY.IS,UFUK Yatirim Yonetim ve Gayrimenkul A.S.,IST,,Turkey
PAGYO.IS,Panora Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
YYAPI.IS,Yesil Yapi Endüstrisi A.S.,IST,,Turkey
DGGYO.IS,Dogus Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
GLRYH.IS,Güler Yatirim Holding Anonim Sirketi,IST,,Turkey
IHYAY.IS,Ihlas Yayin Holding A.S.,IST,,Turkey
GENYH.IS,Gen Yatirim Holding Anonim Sirketi,IST,,Turkey
ATSYH.IS,Atlantis Yatirim Holding A.S.,IST,,Turkey
DZGYO.IS,Deniz Gayrimenkul Yatirim Ortakligi Anonim Sirketi,IST,,Turkey
ISMEN.IS,Is Yatirim Menkul Degerler Anonim Sirketi,IST,,Turkey
ISGYO.IS,Is Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
YAYLA.IS,Yayla Enerji Üretim Turizm ve Insaat Ticaret A.S.,IST,,Turkey
SRVGY.IS,Servet Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
YESIL.IS,Yesil Yatirim Holding Anonim Sirketi,IST,,Turkey
EGYO.IS,EGYO.IS,IST,,Turkey
GRNYO.IS,Garanti Yatirim Ortakligi A.S.,IST,,Turkey
RAYSG.IS,Ray Sigorta Anonim Sirketi,IST,,Turkey
HDFGS.IS,Hedef Girisim Sermayesi Yatirim Ortakligi A.S.,IST,,Turkey
IDGYO.IS,Idealist Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
AVGYO.IS,Avrasya Gayrimenkul Yatirim Ortakligi Anonim Sirketi,IST,,Turkey
NUGYO.IS,Nurol Gayrimenkul Yatirim Ortakligi AS,IST,,Turkey
FVORI.IS,Favori Dinlenme Yerleri AS,IST,,Turkey
VKFYO.IS,Vakif Menkul Kiymet Yatirim Ortakligi A.S.,IST,,Turkey
MERIT.IS,Merit Turizm Yatirim ve Isletme Anonim Sirketi,IST,,Turkey
ECBYO.IS,Eczacibasi Yatirim Ortakligi A.S.,IST,,Turkey
YGYO.IS,Yesil Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
UZERB.IS,Uzertas Boya Sanayi Ticaret ve Yatirim Anonim Sirketi,IST,,Turkey
ATLAS.IS,Atlas Menkul Kiymetler Yatirim Ortakligi A.S.,IST,,Turkey
DOBUR.IS,Dogan Burda Dergi Yayincilik Ve Pazarlama AS,IST,,Turkey
YUNSA.IS,Yünsa Yünlü Sanayi ve Ticaret A.S.,IST,,Turkey
LINK.IS,Link Bilgisayar Sistemleri Yazilimi ve Donanimi Sanayi ve Ticaret A.S.,IST,,Turkey
GNPWR.IS,Genpower Holding A.S.,IST,,Turkey
DENGE.IS,Denge Yatirim Holding A.S.,IST,,Turkey
ISYHO.IS,ISYHO.IS,IST,,Turkey
VERTU.IS,Verusaturk Girisim Sermayesi Yatirim Ortakligi A.S.,IST,,Turkey
ULAS.IS,Ulaslar Turizm Yatirimlari ve Dayanikli Tüketim Mallari Ticaret Pazarlama A.S.,IST,,Turkey
MRGYO.IS,Marti Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
EGLYO.IS,Egeli & Co Girisim Sermayesi Yatirim Ortakligi A.S.,IST,,Turkey
AVTUR.IS,Avrasya Petrol ve Turistik Tesisler Yatirimlar Anonim Sirketi,IST,,Turkey
EUHOL.IS,Euro Yatirim Holding A.S.,IST,,Turkey
BANVT.IS,Banvit Bandirma Vitaminli Yem Sanayii Anonim Sirketi,IST,,Turkey
EUKYO.IS,Euro Kapital Yatirim Ortakligi AS,IST,,Turkey
PRZMA.IS,Prizma Pres Matbaacilik Yayincilik Sanayi ve Ticaret Anonim Sirketi,IST,,Turkey
DAGHL.IS,Dagi Yatirim Holding A.S.,IST,,Turkey
FNSYO.IS,FNSYO.IS,IST,,Turkey
MEMSA.IS,Mensa Sinai Ticari ve Mali Yatirimlar A.S.,IST,,Turkey
PEGYO.IS,PERA Gayrimenkul Yatirim Ortakligi AS,IST,,Turkey
EKGYO.IS,Emlak Konut Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
KLGYO.IS,Kiler Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
OZKGY.IS,Ozak Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
INFO.IS,Info Yatirim A.S.,IST,,Turkey
HLGYO.IS,Halk Gayrimenkul Yatirim Ortakligi A.S,IST,,Turkey
METAL.IS,Metal Gayrimenkul Anonim Sirketi,IST,,Turkey
RHEAG.IS,Rhea Venture Capital Investment Trust Inc.,IST,,Turkey
BJKAS.IS,Besiktas Futbol Yatirimlari Sanayi ve Ticaret A.S.,IST,,Turkey
EGCYH.IS,Egeli & Co Yatirim Holding AS,IST,,Turkey
KRGYO.IS,Körfez Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
VKGYO.IS,Vakif Gayrimenkul Yatirim Ortakligi AS,IST,,Turkey
GDKGS.IS,Gedik Girisim Sermayesi Yatirim Ortakligi A.S.,IST,,Turkey
EUYO.IS,Euro Menkul Kiymet Yatirim Ortakligi Anonim Sirketi,IST,,Turkey
METRO.IS,Metro Ticari ve Mali Yatirimlar Holding A.S.,IST,,Turkey
RYSAS.IS,Reysas Tasimacilik ve Lojistik Ticaret A.S.,IST,,Turkey
LOGO.IS,Logo Yazilim Sanayi ve Ticaret A.S.,IST,,Turkey
YGGYO.IS,Yeni Gimat Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
TRGYO.IS,Torunlar Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
ARTI.IS,Arti Yatirim Holding A.S.,IST,,Turkey
BLCYT.IS,Bilici Yatirim Sanayi ve Ticaret A.S.,IST,,Turkey
CMBTN.IS,Cimbeton Hazir Beton ve Prefabrik Yapi Elemanlari Sanayi ve Ticaret A.S.,IST,,Turkey
DITAS.IS,Ditas Dogan Yedek Parça Imalat ve Teknik A.S.,IST,,Turkey
KUYAS.IS,Kuyumcukent Gayrimenkul Yatirimlari A.S.,IST,,Turkey
SEYKM.IS,Seyitler Kimya Sanayi A.S.,IST,,Turkey
GEDIK.IS,Gedik Yatirim Menkul Degerler A.S.,IST,,Turkey
ALYAG.IS,"Altinyag Combine, Inc.",IST,,Turkey
BOYP.IS,Boyner Perakende ve Tekstil Yatirimlari Anonim Sirketi,IST,,Turkey
YAZIC.IS,Yazicilar Holding A.S.,IST,,Turkey
AKMGY.IS,Akmerkez Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
ARFYO.IS,ARFYO.IS,IST,,Turkey
YONGA.IS,Yonga Mobilya Sanayi ve Ticaret A.S.,IST,,Turkey
MMCAS.IS,MMC Sanayi Ve Ticari Yatirimlar A.S.,IST,,Turkey
KERVN.IS,Kervansaray Yatirim Holding A.S.,IST,,Turkey
YBTAS.IS,Yibitas Yozgat Isçi Birligi Insaat Malzemeleri Ticaret ve Sanayi A.S.,IST,,Turkey
RYGYO.IS,Reysas Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
AKPAZ.IS,Akyürek Tüketim Ürünleri Pazarlama Dagitim ve Ticaret A.S.,IST,,Turkey
OSTIM.IS,Ostim Endüstriyel Yatirimlar ve Isletme A.S.,IST,,Turkey
KPHOL.IS,Kapital Yatirim Holding AS,IST,,Turkey
GYHOL.IS,Gedik Yatirim Holding AS,IST,,Turkey
AVHOL.IS,Avrupa Yatirim Holding A.S.,IST,,Turkey
TURGG.IS,Türker Proje Gayrimenkul ve Yatirim Gelistirme Anonim Sirketi,IST,,Turkey
TSPOR.IS,Trabzonspor Sportif Yatirim ve Futbol Isletmeciligi Ticaret A.S.,IST,,Turkey
YATAS.IS,Yatas Yatak Ve Yorgan Sanayi Ticaret Anonim Sirketi,IST,,Turkey
SNGYO.IS,Sinpas Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
SAYAS.IS,Say Reklamcilik Yapi Dekorasyon Proje Taahhüt Sanayi ve Ticaret A.S.,IST,,Turkey
ETILR.IS,Etiler Gida Ve Ticari Yatirimlar Sanayi Ve Ticaret Anonim Sirketi,IST,,Turkey
COSMO.IS,Cosmos Yatirim Holding AS,IST,,Turkey
SAFGY.IS,Saf Gayrimenkul Yatirim Ortakligi A.S,IST,,Turkey
GLYHO.IS,Global Yatirim Holding Anonim Sirketi,IST,,Turkey
AKSEL.IS,Aksel Yatirim Holding A.S.,IST,,Turkey
AGYO.IS,Atakule Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
BRYAT.IS,Borusan Yatirim ve Pazarlama A.S.,IST,,Turkey
ECZYT.IS,Eczacibasi Yatirim Holding Ortakligi A.S.,IST,,Turkey
TSGYO.IS,TSKB Gayrimenkul Yatirim Ortakligi A.S,IST,,Turkey
MZHLD.IS,Mazhar Zorlu Holding A.S.,IST,,Turkey
GEDZA.IS,Gediz Ambalaj Sanayi Ve Ticaret A.S.,IST,,Turkey
TEKTU.IS,Tek-Art Insaat Ticaret Turizm Sanayi ve Yatirimlar AS,IST,,Turkey
KOZAA.IS,Koza Anadolu Metal Madencilik Isletmeleri A.S.,IST,,Turkey
ZOREN.IS,Zorlu Enerji Elektrik Üretim A.S.,IST,,Turkey
ACSEL.IS,Aciselsan Acipayam Seluloz Sanayi Ve Ticaret A.S.,IST,,Turkey
ANACM.IS,Anadolu Cam Sanayii A.S.,IST,,Turkey
ADESE.IS,Adese Alisveris Merkezleri Ticaret A.S.,IST,,Turkey
ADBGR.IS,Adana Cimento Sanayii T.A.S.,IST,,Turkey
SASA.IS,Sasa Polyester Sanayi Anonim Sirketi,IST,,Turkey
ADNAC.IS,Adana Cimento Sanayii T.A.S.,IST,,Turkey
AEFES.IS,Anadolu Efes Biracilik ve Malt Sanayii Anonim Sirketi,IST,,Turkey
AFMAS.IS,AFMAS.IS,IST,,Turkey
TARAF.IS,Taraf Gazetecilik Sanayi ve Ticaret Anonim Sirketi,IST,,Turkey
FENER.IS,Fenerbahce Futbol A.S.,IST,,Turkey
AKENR.IS,Akenerji Elektrik Üretim A.S.,IST,,Turkey
AKBNK.IS,Akbank T.A.S.,IST,,Turkey
USAK.IS,Usak Seramik Sanayi A.S.,IST,,Turkey
USAS.IS,Usas Yatirimlar Holding A.S.,IST,,Turkey
AKGUV.IS,Akdeniz Guvenlik Hizmetleri A.S,IST,,Turkey
AKSA.IS,Aksa Akrilik Kimya Sanayii A.S.,IST,,Turkey
AKSEN.IS,Aksa Enerji Üretim A.S.,IST,,Turkey
AKFGY.IS,Akfen Gayrimenkul Yatirim Ortakligi A.S.,IST,,Turkey
ATEKS.IS,Akin Tekstil Anonim Sirketi,IST,,Turkey
PKART.IS,Plastikkart Akilli Kart Iletisim Sistemleri Sanayi ve Ticaret A.S.,IST,,Turkey
AKGRT.IS,Aksigorta Anonim Sirketi,IST,,Turkey
AKFEN.IS,Akfen Holding Anonim Sirketi,IST,,Turkey
DOCO.IS,DO & CO Aktiengesellschaft,IST,,Turkey
ALCTL.IS,Alcatel Lucent Teletas Telekomünikasyon A.S.,IST,,Turkey
ALKA.IS,Alkim Kagit Sanayi ve Ticaret AS,IST,,Turkey
ALBRK.IS,Albaraka Turk Katilim Bankasi A.S.,IST,,Turkey
FENIS.IS,Fenis Alüminyum Sanayi ve Ticaret Anonim Sirketi,IST,,Turkey
IHEVA.IS,Ihlas Ev Aletleri Imalat Sanayi ve Ticaret A.S.,IST,,Turkey
RTALB.IS,RTA Laboratuvarlari Biyolojik Urunler Ilac ve Makine Sanayi Ticaret A.S.,IST,,Turkey
MAALT.IS,Marmaris Altinyunus Turistik Tesisler Anonim Sirketi,IST,,Turkey
ALARK.IS,Alarko Holding A.S.,IST,,Turkey
HALKB.IS,Turkiye Halk Bankasi Anonim Sirketi,IST,,Turkey
AYCES.IS,Altin Yunus Çesme Turistik Tesisler A.S.,IST,,Turkey
TUCLK.IS,Tugçelik Alüminyum Ve Metal Mamulleri Sanayi Ve Ticaret A.S.,IST,,Turkey
ALCAR.IS,Alarko Carrier Sanayi ve Ticaret A.S.,IST,,Turkey
ALKIM.IS,Alkim Alkali Kimya Anonim Sirketi,IST,,Turkey
KOZAL.IS,Koza Altin Isletmeleri A.S.,IST,,Turkey
DURDO.IS,Duran Dogan Basim ve Ambalaj Sanayi A.S.,IST,,Turkey
SEKUR.IS,Sekuro Plastik Ambalaj Sanayi A.S.,IST,,Turkey
BAKAB.IS,Bak Ambalaj Sanayi ve Ticaret A.S.,IST,,Turkey
BNTAS.IS,Bantas Bandirma Ambalaj Sanayi Ve Ticaret A.S.,IST,,Turkey
EMNIS.IS,Eminis Ambalaj Sanayi ve Ticaret A.S.,IST,,Turkey
PGSUS.IS,Pegasus Hava Tasimaciligi Anonim Sirketi,IST,,Turkey
ARTOG.IS,Ar Tarim Organik Gida Anonim Sirketi,IST,,Turkey
TEKST.IS,ICBC Turkey Bank Anonim Sirketi,IST,,Turkey
MCTAS.IS,MCT Danismanlik A.S.,IST,,Turkey
AYES.IS,Ayes Celik Hasir Ve Cit Sanayi A.S.,IST,,Turkey
BEYAZ.IS,Beyaz Filo Oto Kiralama A.S.,IST,,Turkey
ASUZU.IS,Anadolu Isuzu Otomotiv Sanayi ve Ticaret A.S.,IST,,Turkey
OZBAL.IS,Ozbal Celik Boru Sanayi Ticaret Ve Taahhut Anonim Sirketi,IST,,Turkey
PLASP.IS,Plaspak Kimya Sanayi ve Ticaret Anonim Sirketi,IST,,Turkey
MEGAP.IS,Mega Polietilen Köpük Sanayi ve Ticaret Anonim Sirketi,IST,,Turkey
BASCM.IS,Bastas Baskent Cimento Sanayi ve Ticaret A.S.,IST,,Turkey
ANSGR.IS,Anadolu Anonim Türk Sigorta Sirketi,IST,,Turkey
ANHYT.IS,Anadolu Hayat Emeklilik Anonim Sirket,IST,,Turkey
MANGO.IS,Mango Gida Sanayi ve Ticaret A.S.,IST,,Turkey
IHMAD.IS,Ihlas Madencilik A.S.,IST,,Turkey
ORMA.IS,Orma Orman Mahsulleri Integre Sanayi Ve Ticaret A.S.,IST,,Turkey
TKURU.IS,Taze Kuru Gida Sanayi ve Ticaret A.S.,IST,,Turkey
ADANA.IS,Adana Cimento Sanayii T.A.S.,IST,,Turkey
IZFAS.IS,Izmir Firca Sanayi ve Ticaret Anonim Sirketi,IST,,Turkey
ASCEL.IS,Asil Çelik Sanayi ve Ticaret Anonim Sirketi,IST,,Turkey
MEPET.IS,Mepet Metro Petrol ve Tesisleri Sanayi Ticaret A.S.,IST,,Turkey
EKIZ.IS,Ekiz Kimya Sanayi Ve Ticaret A.S.,IST,,Turkey
BTCIM.IS,Batiçim Bati Anadolu Çimento Sanayii Anonim Sirketi,IST,,Turkey
VAKBN.IS,Türkiye Vakiflar Bankasi Türk Anonim Ortakligi,IST,,Turkey
FLAP.IS,Flap Kongre Toplanti Hizmetleri Otomotiv ve Turizm A.S.,IST,,Turkey
ARCLK.IS,Arçelik Anonim Sirketi,IST,,Turkey
ARMDA.IS,Armada Bilgisayar Sistemleri Sanayi ve Ticaret A.S.,IST,,Turkey
ARSAN.IS,Arsan Tekstil Ticaret ve Sanayi Anonim Sirketi,IST,,Turkey
KATMR.IS,Katmerciler Aracustu Ekipman Sanayi ve Ticaret Anonim Sirketi,IST,,Turkey
ARBUL.IS,Arbul Entegre Tekstil Isletmeleri A.S.,IST,,Turkey
IHGZT.IS,Ihlas Gazetecilik A.S.,IST,,Turkey
ASLAN.IS,Aslan Cimento S.A.,IST,,Turkey
KRONT.IS,Kron Telekomünikasyon Hizmetleri A.S.,IST,,Turkey
IDAS.IS,Mish Dekorasyon Sanayi ve Ticaret A.S,IST,,Turkey
CEMAS.IS,Çemas Döküm Sanayi A.S.,IST,,Turkey
MENBA.IS,Menba Holding A.S.,IST,,Turkey
HITIT.IS,Hitit Holding AS,IST,,Turkey
TOASO.IS,Tofas Türk Otomobil Fabrikasi A.S.,IST,,Turkey
BAKAN.IS,Bakanlar Medya A.S.,IST,,Turkey
DESPC.IS,Despec Bilgisayar Pazarlama ve Ticaret Anonim Sirketi,IST,,Turkey
ISATR.IS,Türkiye Is Bankasi Anonim Sirketi,IST,,Turkey
AVISA.IS,AvivaSA Emeklilik ve Hayat Anonim Sirketi,IST,,Turkey
AVOD.IS,A.V.O.D Kurutulmus Gida ve Tarim Urunleri Sanayi Ticaret A.S,IST,,Turkey
AYGAZ.IS,Aygaz Anonim Sirketi,IST,,Turkey
DERIM.IS,Derimod Konfeksiyon Ayakkabi Deri Sanayi ve Ticaret A.S.,IST,,Turkey
AYEN.IS,Ayen Enerji A.S.,IST,,Turkey
GARAN.IS,Turkiye Garanti Bankasi A.S.,IST,,Turkey
ISBTR.IS,Türkiye Is Bankasi Anonim Sirketi,IST,,Turkey
ISKUR.IS,Türkiye Is Bankasi Anonim Sirketi,IST,,Turkey
BERDN.IS,BERDN.IS,IST,,Turkey
VESBE.IS,Vestel Beyaz Esya Sanayi ve Ticaret A.S.,IST,,Turkey
BFREN.IS,Bosch Fren Sistemleri Sanayi ve Ticaret A.S.,IST,,Turkey
KOMHL.IS,Bera Holding A.S.,IST,,Turkey
DGATE.IS,Datagate Bilgisayar Malzemeleri Ticaret Anonim Sriketi,IST,,Turkey
BIMAS.IS,BIM Birlesik Magazalar A.S.,IST,,Turkey
BIZIM.IS,Bizim Toptan Satis Magazalari A.S.,IST,,Turkey
BRMEN.IS,Birlik Mensucat Ticaret ve Sanayi Isletmesi A.S.,IST,,Turkey
BMEKS.IS,Bimeks Bilgi Islem Ve Dis Ticaret A.S.,IST,,Turkey
ULKER.IS,Ülker Bisküvi Sanayi A.S.,IST,,Turkey
BISAS.IS,Bisas Tekstil Sanayi ve Ticaret Anonim Sirketi,IST,,Turkey
TBORG.IS,Türk Tuborg Bira ve Malt Sanayii A.S.,IST,,Turkey
BRKO.IS,Birko Birlesik Koyunlulular Mensucat Ticaret Ve Sanayi A.S.,IST,,Turkey
ICBCT.IS,ICBC Turkey Bank A.S.,IST,,Turkey
DENIZ.IS,Denizbank Anonim Sirketi,IST,,Turkey
SKBNK.IS,Sekerbank T.A.S.,IST,,Turkey
KLNMA.IS,Türkiye Kalkinma Bankasi A.S.,IST,,Turkey
DYOBY.IS,DYO Boya Fabrikalari Sanayi ve Ticaret A.S.,IST,,Turkey
CBSBO.IS,CBSBO.IS,IST,,Turkey
BOSSA.IS,Bossa Ticaret ve Sanayi Isletmeleri T. Anonim Sirketi,IST,,Turkey
BMELK.IS,Bomonti Elektrik Muhendislik Musavirlik Insaat Turizm Ve Ticaret A.S.,IST,,Turkey
MRSHL.IS,Marshall Boya Ve Vernik Sanayii A.S.,IST,,Turkey
BOLUC.IS,Bolu Çimento Sanayii Anonim Sirketi,IST,,Turkey
DOGUB.IS,Dogusan Boru Sanayi ve Ticaret Anonim Sirketi,IST,,Turkey
BOYNR.IS,Boyner Buyuk Magazacilik Anonim Sirketi,IST,,Turkey
GUBRF.IS,Gübre Fabrikalari T.A.S.,IST,,Turkey
ISBIR.IS,Isbir Holding A.S.,IST,,Turkey
BSOKE.IS,Batisöke Söke Çimento Sanayii T.A.S.,IST,,Turkey
BUCIM.IS,Bursa Cimento Fabrikasi A.S.,IST,,Turkey
BURCE.IS,Burcelik Bursa Celik Dokum Sanayii A.S.,IST,,Turkey
PRTAS.IS,PRTAS.IS,IST,,Turkey
CCOLA.IS,Coca-Cola Içecek Anonim Sirketi,IST,,Turkey
CELHA.IS,Çelik Halat ve Tel Sanayii Anonim Sirketi,IST,,Turkey
CLKHO.IS,CLKHO.IS,IST,,Turkey
CLEBI.IS,Çelebi Hava Servisi A.S.,IST,,Turkey
CMENT.IS,Çimentas Izmir Çimento Fabrikasi Türk A.S.,IST,,Turkey
CRFSA.IS,CarrefourSA Carrefour Sabanci Ticaret Merkezi A.S.,IST,,Turkey
