time,current
0.2,0.9800665778412416
0.7,0.7648421872844885
1.2,0.3623577544766736
1.7,-0.12884449429552464
2.2,-0.5885011172553458
2.7,-0.9040721420170612
3.2,-0.9982947757947531
3.7,-0.848100031710408
4.2,-0.4902608213406994
4.7,-0.01238866346289056
5.2,0.4685166713003771
5.7,0.8347127848391598
6.2,0.9965420970232175
6.7,0.9143831482353194
7.2,0.6083513145322546
7.7,0.15337386203786435
8.2,-0.3391548609838345
8.7,-0.7486466455973987
9.2,-0.9748436214041636
9.7,-0.9623648798313102
